COLLISION_ID,Y,M,D,HH,MM,BOROUGH,LATITUDE,LONGITUDE,TRAFFIC STREET,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,DAY OF WEEK
4228584,2019,10,16,9,15,MANHATTAN,40.762177,-73.96613,3 AVENUE,0,0,Wednesday
4225065,2019,10,16,9,15,QUEENS,40.67928,-73.86047,LIBERTY AVENUE,1,0,Wednesday
4225573,2019,10,16,18,30,MANHATTAN,40.803425,-73.93309,2 AVENUE,0,0,Wednesday
4224193,2019,10,16,18,45,QUEENS,40.720966,-73.8429,QUEENS BOULEVARD,0,0,Wednesday
4224218,2019,10,16,18,0,QUEENS,40.741344,-73.95459,VERNON BOULEVARD,0,0,Wednesday
4224245,2019,10,16,20,45,MANHATTAN,40.771385,-73.95648,2 AVENUE,1,0,Wednesday
4224258,2019,10,16,20,30,MANHATTAN,40.753944,-73.972145,3 AVENUE,0,0,Wednesday
4224473,2019,10,16,19,0,QUEENS,40.674995,-73.80854,ROCKAWAY BOULEVARD,1,0,Wednesday
4224763,2019,10,16,19,30,QUEENS,40.756504,-73.85881,34 AVENUE,1,0,Wednesday
4224237,2019,10,16,21,15,QUEENS,40.728024,-73.74764,HILLSIDE AVENUE,0,0,Wednesday
4224550,2019,10,16,21,15,MANHATTAN,40.834114,-73.941124,AMSTERDAM AVENUE,0,0,Wednesday
4224263,2019,10,16,21,0,MANHATTAN,40.783466,-73.959015,5 AVENUE,1,0,Wednesday
4224996,2019,10,16,21,0,BROOKLYN,40.60784,-73.961975,CONEY ISLAND AVENUE,1,0,Wednesday
4224842,2019,10,16,17,0,BROOKLYN,40.65434,-73.94704,NEW YORK AVENUE,1,0,Wednesday
4225569,2019,10,16,17,0,MANHATTAN,40.802753,-73.93358,2 AVENUE,1,0,Wednesday
4223744,2019,10,16,1,0,MANHATTAN,40.7606,-73.96434,2 AVENUE,0,0,Wednesday
4223694,2019,10,16,1,30,BROOKLYN,40.609684,-73.98576,BAY PARKWAY,0,0,Wednesday
4224553,2019,10,17,9,15,MANHATTAN,40.756382,-73.96433,1 AVENUE,1,0,Thursday
4224790,2019,10,17,9,30,BROOKLYN,40.68787,-73.978355,FULTON STREET,0,0,Thursday
4229541,2019,10,17,17,30,MANHATTAN,40.7756,-73.956345,3 AVENUE,0,0,Thursday
4224541,2019,10,17,2,45,MANHATTAN,40.84103,-73.94463,RIVERSIDE DRIVE,0,0,Thursday
4225691,2019,10,17,12,0,MANHATTAN,40.76889,-73.9821,BROADWAY,0,0,Thursday
4224752,2019,10,17,12,0,MANHATTAN,40.823887,-73.95232,BROADWAY,0,0,Thursday
4231963,2019,10,17,12,0,BROOKLYN,40.650528,-73.95583,BEDFORD AVENUE,1,0,Thursday
4224984,2019,10,17,12,0,MANHATTAN,40.76311,-73.962524,2 AVENUE,0,0,Thursday
4225306,2019,10,17,8,0,QUEENS,40.705414,-73.78035,LIBERTY AVENUE,1,0,Thursday
4225581,2019,10,17,16,15,MANHATTAN,40.815327,-73.93576,5 AVENUE,0,0,Thursday
4225475,2019,10,17,22,30,MANHATTAN,40.75332,-73.972595,3 AVENUE,1,0,Thursday
4225182,2019,10,17,22,15,MANHATTAN,40.723625,-74.00479,AVENUE OF THE AMERICAS,0,0,Thursday
4224674,2019,10,17,7,0,QUEENS,40.667522,-73.78063,ROCKAWAY BOULEVARD,0,0,Thursday
4227776,2019,10,17,7,15,MANHATTAN,40.759624,-73.970085,LEXINGTON AVENUE,0,0,Thursday
4225546,2019,10,17,15,0,MANHATTAN,40.734974,-73.97987,1 AVENUE,0,0,Thursday
4225181,2019,10,17,19,45,MANHATTAN,40.72135,-74.00465,WEST BROADWAY,0,0,Thursday
4224943,2019,10,17,14,30,BROOKLYN,40.639576,-73.998146,10 AVENUE,1,0,Thursday
4225791,2019,10,17,18,15,MANHATTAN,40.73723,-74.000656,7 AVENUE,1,0,Thursday
4224993,2019,10,17,18,45,MANHATTAN,40.768436,-73.96156,3 AVENUE,0,0,Thursday
4224973,2019,10,17,10,30,MANHATTAN,40.762486,-73.96298,2 AVENUE,0,0,Thursday
4225575,2019,10,17,10,45,MANHATTAN,40.803696,-73.93792,LEXINGTON AVENUE,0,0,Thursday
4225574,2019,10,17,10,15,MANHATTAN,40.81207,-73.93603,MADISON AVENUE,0,0,Thursday
4225476,2019,10,18,22,0,MANHATTAN,40.743156,-73.97213,EAST 34 STREET,0,0,Friday
4226568,2019,10,18,18,15,MANHATTAN,40.761234,-73.96389,2 AVENUE,0,0,Friday
4225390,2019,10,18,18,0,QUEENS,40.743214,-73.95135,JACKSON AVENUE,0,0,Friday
4226483,2019,10,18,19,15,BROOKLYN,40.684395,-73.97835,ATLANTIC AVENUE,0,0,Friday
4226228,2019,10,18,11,30,MANHATTAN,40.749725,-73.98363,5 AVENUE,0,0,Friday
4226620,2019,10,18,11,45,MANHATTAN,40.77428,-73.957306,3 AVENUE,0,0,Friday
4226182,2019,10,18,17,45,MANHATTAN,40.758488,-73.97514,MADISON AVENUE,2,0,Friday
4225395,2019,10,18,10,15,QUEENS,40.743336,-73.9511,JACKSON AVENUE,0,0,Friday
4226640,2019,10,18,7,30,MANHATTAN,40.790367,-73.949776,PARK AVENUE,0,0,Friday
4226627,2019,10,18,7,30,MANHATTAN,40.794907,-73.94856,MADISON AVENUE,0,0,Friday
4226498,2019,10,18,14,15,MANHATTAN,40.789673,-73.96986,COLUMBUS AVENUE,2,0,Friday
4225564,2019,10,18,21,45,MANHATTAN,40.719395,-74.00189,BROADWAY,0,0,Friday
4225235,2019,10,18,9,30,MANHATTAN,40.775043,-73.96516,5 AVENUE,0,0,Friday
4226747,2019,10,18,9,0,MANHATTAN,40.775642,-73.958405,LEXINGTON AVENUE,0,0,Friday
4226590,2019,10,18,23,15,MANHATTAN,40.76531,-73.96385,3 AVENUE,1,0,Friday
4225617,2019,10,18,13,0,MANHATTAN,40.734615,-73.98622,3 AVENUE,0,0,Friday
4225388,2019,10,18,15,45,QUEENS,40.74757,-73.952484,VERNON BOULEVARD,0,0,Friday
4225412,2019,10,18,15,45,BROOKLYN,40.655518,-74.00644,3 AVENUE,0,0,Friday
4225953,2019,10,18,12,0,MANHATTAN,40.805058,-73.93904,PARK AVENUE,0,0,Friday
4226767,2019,10,18,12,30,QUEENS,40.733536,-73.87035,QUEENS BOULEVARD,0,0,Friday
4227071,2019,10,18,12,15,BROOKLYN,40.694313,-73.93052,BROADWAY,0,0,Friday
4225302,2019,10,18,5,30,MANHATTAN,40.744762,-73.99517,7 AVENUE,1,0,Friday
4225264,2019,10,18,0,0,QUEENS,40.745148,-73.93348,QUEENS BOULEVARD,0,0,Friday
4225551,2019,10,18,0,45,MANHATTAN,40.736176,-73.97898,1 AVENUE,0,0,Friday
4226594,2019,10,19,22,0,BROOKLYN,40.59616,-73.96104,CONEY ISLAND AVENUE,0,0,Saturday
4226048,2019,10,19,13,30,MANHATTAN,40.722298,-73.99713,LAFAYETTE STREET,1,0,Saturday
4226053,2019,10,19,17,30,MANHATTAN,40.718143,-73.993835,GRAND STREET,0,0,Saturday
4226029,2019,10,19,19,15,MANHATTAN,40.75843,-73.973076,PARK AVENUE,0,0,Saturday
4227894,2019,10,19,19,30,MANHATTAN,40.810173,-73.95117,8 AVENUE,1,0,Saturday
4227054,2019,10,19,19,15,BROOKLYN,40.67619,-73.9081,ATLANTIC AVENUE,0,0,Saturday
4226634,2019,10,19,15,0,MANHATTAN,40.784042,-73.9565,MADISON AVENUE,0,0,Saturday
4227099,2019,10,19,15,15,BROOKLYN,40.67619,-73.9081,ATLANTIC AVENUE,0,0,Saturday
4226253,2019,10,19,20,15,QUEENS,40.742683,-73.89566,69 STREET,0,0,Saturday
4226450,2019,10,19,20,45,QUEENS,40.771347,-73.92285,CRESCENT STREET,1,0,Saturday
4225676,2019,10,19,14,45,QUEENS,40.676132,-73.81924,ROCKAWAY BOULEVARD,0,0,Saturday
4225695,2019,10,19,10,30,MANHATTAN,40.782627,-73.97499,COLUMBUS AVENUE,1,0,Saturday
4225738,2019,10,19,21,45,QUEENS,40.741344,-73.95459,VERNON BOULEVARD,1,0,Saturday
4225740,2019,10,19,21,30,QUEENS,40.745148,-73.93348,QUEENS BOULEVARD,0,0,Saturday
4229025,2019,10,19,18,45,MANHATTAN,40.772655,-73.95556,2 AVENUE,0,0,Saturday
4227607,2019,10,19,18,0,MANHATTAN,40.810856,-73.939026,5 AVENUE,0,0,Saturday
4226608,2019,10,19,1,30,MANHATTAN,40.768024,-73.97029,5 AVENUE,0,0,Saturday
4242276,2019,10,19,1,45,BROOKLYN,40.597923,-73.9872,86 STREET,0,0,Saturday
4226367,2019,10,19,2,0,MANHATTAN,40.74044,-73.9946,AVENUE OF THE AMERICAS,0,0,Saturday
4260941,2019,10,19,9,30,MANHATTAN,40.757256,-73.98583,BROADWAY,1,0,Saturday
4227491,2019,10,19,8,0,STATEN ISLAND,40.637745,-74.07603,VICTORY BOULEVARD,3,0,Saturday
4235612,2019,10,20,16,0,MANHATTAN,40.746037,-73.9886,BROADWAY,0,0,Sunday
4226817,2019,10,20,2,45,QUEENS,40.65965,-73.773834,ROCKAWAY BOULEVARD,0,0,Sunday
4226295,2019,10,20,19,15,BROOKLYN,40.643356,-74.00139,8 AVENUE,0,0,Sunday
4226321,2019,10,20,17,15,BROOKLYN,40.648254,-73.971405,CONEY ISLAND AVENUE,0,0,Sunday
4226989,2019,10,20,17,0,MANHATTAN,40.805096,-73.95488,8 AVENUE,0,0,Sunday
4226323,2019,10,20,20,0,QUEENS,40.730137,-73.862366,QUEENS BOULEVARD,0,0,Sunday
4226663,2019,10,20,20,15,MANHATTAN,40.72225,-74.00592,AVENUE OF THE AMERICAS,0,0,Sunday
4226375,2019,10,20,20,15,BROOKLYN,40.681675,-73.879135,FULTON STREET,0,0,Sunday
4226371,2019,10,20,20,30,BROOKLYN,40.666595,-73.87176,FOUNTAIN AVENUE,0,0,Sunday
4225830,2019,10,20,3,30,MANHATTAN,40.748985,-73.979965,PARK AVENUE,1,0,Sunday
4226581,2019,10,20,3,0,MANHATTAN,40.742283,-74.004425,WEST 16 STREET,0,0,Sunday
4226617,2019,10,20,3,30,MANHATTAN,40.761486,-73.96062,1 AVENUE,0,0,Sunday
4227011,2019,10,20,22,45,QUEENS,40.74089,-73.89581,69 STREET,0,0,Sunday
4226212,2019,10,20,13,15,MANHATTAN,40.75355,-73.98505,AVENUE OF THE AMERICAS,0,0,Sunday
4226764,2019,10,20,4,30,BROOKLYN,40.725433,-73.951744,NORMAN AVENUE,6,0,Sunday
4227444,2019,10,20,21,15,MANHATTAN,40.744644,-74.00639,WEST 18 STREET,0,0,Sunday
4226082,2019,10,20,14,0,QUEENS,40.711998,-73.78942,HILLSIDE AVENUE,0,0,Sunday
4225841,2019,10,20,6,45,MANHATTAN,40.72225,-74.00592,AVENUE OF THE AMERICAS,1,0,Sunday
4226633,2019,10,20,6,45,MANHATTAN,40.761173,-73.95789,YORK AVENUE,0,0,Sunday
4226847,2019,10,20,11,0,BROOKLYN,40.629505,-73.94416,FLATBUSH AVENUE,0,0,Sunday
4225815,2019,10,20,1,15,MANHATTAN,40.755756,-73.96479,1 AVENUE,0,0,Sunday
4225844,2019,10,20,1,0,MANHATTAN,40.723118,-74.00624,GRAND STREET,0,0,Sunday
4228062,2019,10,20,1,30,MANHATTAN,40.851395,-73.94129,WEST 181 STREET,0,0,Sunday
4226066,2019,10,20,15,30,MANHATTAN,40.806973,-73.937645,PARK AVENUE,0,0,Sunday
4226026,2019,10,20,9,0,BROOKLYN,40.64777,-74.01474,3 AVENUE,0,0,Sunday
4227640,2019,10,21,10,30,MANHATTAN,40.772655,-73.95556,2 AVENUE,0,0,Monday
4228319,2019,10,21,15,15,BROOKLYN,40.69613,-73.987114,TILLARY STREET,1,0,Monday
4227376,2019,10,21,15,45,BROOKLYN,40.67553,-73.90163,ATLANTIC AVENUE,0,0,Monday
4227448,2019,10,21,14,0,BROOKLYN,40.691845,-74.0002,ATLANTIC AVENUE,0,0,Monday
4227913,2019,10,21,17,15,MANHATTAN,40.73602,-73.98228,2 AVENUE,1,0,Monday
4228167,2019,10,21,19,15,MANHATTAN,40.797,-73.93778,2 AVENUE,0,0,Monday
4226914,2019,10,21,9,15,MANHATTAN,40.822933,-73.93813,7 AVENUE,1,0,Monday
4226859,2019,10,21,9,15,MANHATTAN,40.768803,-73.95837,2 AVENUE,0,0,Monday
4226786,2019,10,21,6,15,MANHATTAN,40.751656,-73.99014,7 AVENUE,0,0,Monday
4229611,2019,10,21,13,30,BROOKLYN,40.69613,-73.987114,TILLARY STREET,0,0,Monday
4227359,2019,10,21,16,30,MANHATTAN,40.766876,-73.97908,7 AVENUE,1,0,Monday
4227674,2019,10,22,21,0,MANHATTAN,40.75582,-73.970764,3 AVENUE,0,0,Tuesday
4227907,2019,10,22,19,30,MANHATTAN,40.72169,-74.00535,AVENUE OF THE AMERICAS,0,0,Tuesday
4227903,2019,10,22,19,30,MANHATTAN,40.71436,-74.00839,CHURCH STREET,0,0,Tuesday
4227638,2019,10,22,19,0,MANHATTAN,40.77954,-73.95978,MADISON AVENUE,0,0,Tuesday
4227810,2019,10,22,14,15,MANHATTAN,40.745422,-73.990974,AVENUE OF THE AMERICAS,0,0,Tuesday
4227822,2019,10,22,20,30,MANHATTAN,40.786366,-73.97598,AMSTERDAM AVENUE,0,0,Tuesday
4231635,2019,10,22,20,45,BROOKLYN,40.67619,-73.9081,ATLANTIC AVENUE,0,0,Tuesday
4227626,2019,10,22,12,0,MANHATTAN,40.76781,-73.96202,3 AVENUE,0,0,Tuesday
4230581,2019,10,22,2,0,MANHATTAN,40.779495,-73.9535,3 AVENUE,0,0,Tuesday
4227422,2019,10,22,4,45,MANHATTAN,40.75578,-74.00199,WEST 34 STREET,0,0,Tuesday
4232942,2019,10,22,9,45,MANHATTAN,40.787163,-73.97169,COLUMBUS AVENUE,0,0,Tuesday
4228032,2019,10,22,9,30,MANHATTAN,40.814632,-73.9442,7 AVENUE,0,0,Tuesday
4236031,2019,10,22,9,45,MANHATTAN,40.749706,-73.99157,7 AVENUE,0,0,Tuesday
4228392,2019,10,23,14,45,MANHATTAN,40.794052,-73.970375,AMSTERDAM AVENUE,0,0,Wednesday
4230129,2019,10,23,18,30,MANHATTAN,40.753513,-73.98879,7 AVENUE,0,0,Wednesday
4228580,2019,10,23,20,0,MANHATTAN,40.765545,-73.95471,YORK AVENUE,0,0,Wednesday
4230128,2019,10,23,12,45,MANHATTAN,40.750294,-73.99485,8 AVENUE,0,0,Wednesday
4228183,2019,10,23,12,15,MANHATTAN,40.805058,-73.93904,PARK AVENUE,1,0,Wednesday
4228587,2019,10,23,21,45,MANHATTAN,40.761856,-73.96343,2 AVENUE,0,0,Wednesday
4228774,2019,10,23,21,15,MANHATTAN,40.738796,-73.97716,1 AVENUE,1,0,Wednesday
4229151,2019,10,23,17,30,MANHATTAN,40.776016,-73.98724,WEST END AVENUE,0,0,Wednesday
4228818,2019,10,23,17,15,MANHATTAN,40.849308,-73.93192,AUDUBON AVENUE,1,0,Wednesday
4228129,2019,10,23,13,0,MANHATTAN,40.706764,-74.01251,BROADWAY,0,0,Wednesday
4228964,2019,10,23,10,15,MANHATTAN,40.77353,-73.98534,AMSTERDAM AVENUE,0,0,Wednesday
4228408,2019,10,23,10,15,MANHATTAN,40.78858,-73.955284,5 AVENUE,0,0,Wednesday
4228102,2019,10,23,1,45,MANHATTAN,40.753994,-73.9742,LEXINGTON AVENUE,0,0,Wednesday
4228462,2019,10,23,19,0,MANHATTAN,40.759205,-73.98464,7 AVENUE,1,0,Wednesday
4228772,2019,10,23,19,0,MANHATTAN,40.806915,-73.93557,LEXINGTON AVENUE,0,0,Wednesday
4228033,2019,10,23,7,0,MANHATTAN,40.759624,-73.970085,LEXINGTON AVENUE,0,0,Wednesday
4228196,2019,10,23,11,30,MANHATTAN,40.808224,-73.93673,PARK AVENUE,1,0,Wednesday
4228215,2019,10,23,16,30,BROOKLYN,40.631706,-73.94649,FLATBUSH AVENUE,0,0,Wednesday
4228313,2019,10,23,9,15,BROOKLYN,40.69365,-73.98333,FLATBUSH AVENUE EXTENSION,0,0,Wednesday
4228039,2019,10,23,8,0,MANHATTAN,40.75582,-73.970764,3 AVENUE,0,0,Wednesday
4227933,2019,10,23,8,0,MANHATTAN,40.84619,-73.93846,BROADWAY,1,0,Wednesday
4229065,2019,10,24,20,30,MANHATTAN,40.768482,-73.98208,BROADWAY,0,0,Thursday
4229059,2019,10,24,14,0,MANHATTAN,40.761616,-73.972855,MADISON AVENUE,0,0,Thursday
4228903,2019,10,24,13,30,MANHATTAN,40.749603,-73.97951,PARK AVENUE,1,0,Thursday
4231628,2019,10,24,23,0,BROOKLYN,40.67619,-73.9081,ATLANTIC AVENUE,0,0,Thursday
4230919,2019,10,24,23,30,MANHATTAN,40.723698,-74.00792,HUDSON STREET,0,0,Thursday
4229026,2019,10,24,23,15,MANHATTAN,40.768486,-73.955505,1 AVENUE,1,0,Thursday
4229074,2019,10,24,2,45,BROOKLYN,40.683956,-73.98956,HOYT STREET,1,0,Thursday
4229967,2019,10,24,16,45,MANHATTAN,40.783844,-73.979996,BROADWAY,0,0,Thursday
4229033,2019,10,24,16,15,BROOKLYN,40.650387,-73.95872,FLATBUSH AVENUE,2,0,Thursday
4291149,2019,10,24,16,45,MANHATTAN,40.747627,-73.976746,3 AVENUE,0,0,Thursday
4231587,2019,10,24,12,0,BROOKLYN,40.691,-73.989334,LIVINGSTON STREET,0,0,Thursday
4229052,2019,10,24,12,0,BROOKLYN,40.68087,-73.97515,FLATBUSH AVENUE,0,0,Thursday
4229202,2019,10,24,8,45,MANHATTAN,40.792927,-73.94791,PARK AVENUE,0,0,Thursday
4229165,2019,10,24,8,45,MANHATTAN,40.79458,-73.97371,WEST END AVENUE,0,0,Thursday
4228689,2019,10,24,8,0,MANHATTAN,40.74309,-73.97402,1 AVENUE,1,0,Thursday
4228623,2019,10,24,9,15,MANHATTAN,40.727325,-74.007324,HUDSON STREET,0,0,Thursday
4229031,2019,10,24,22,15,MANHATTAN,40.77012,-73.95741,2 AVENUE,0,0,Thursday
4228635,2019,10,24,7,30,MANHATTAN,40.759617,-73.961975,1 AVENUE,0,0,Thursday
4230054,2019,10,24,21,45,MANHATTAN,40.743206,-73.979965,3 AVENUE,1,0,Thursday
4228943,2019,10,24,0,0,MANHATTAN,40.82394,-73.94856,AMSTERDAM AVENUE,0,0,Thursday
4230526,2019,10,25,20,30,MANHATTAN,40.853714,-73.92681,AMSTERDAM AVENUE,1,0,Friday
4229452,2019,10,25,15,45,BROOKLYN,40.68993,-73.98148,FLATBUSH AVENUE EXTENSION,6,0,Friday
4229491,2019,10,25,15,0,MANHATTAN,40.74281,-73.99659,7 AVENUE,0,0,Friday
4231185,2019,10,25,15,0,MANHATTAN,40.789585,-73.97549,BROADWAY,2,0,Friday
4229386,2019,10,25,10,0,MANHATTAN,40.805058,-73.93904,PARK AVENUE,1,0,Friday
4229686,2019,10,25,10,45,BRONX,40.830803,-73.89974,TINTON AVENUE,0,0,Friday
4230393,2019,10,25,14,30,MANHATTAN,40.788883,-73.97786,WEST END AVENUE,1,0,Friday
4229736,2019,10,25,12,45,BROOKLYN,40.652927,-73.959335,FLATBUSH AVENUE,0,0,Friday
4230447,2019,10,25,17,30,MANHATTAN,40.866333,-73.92501,BROADWAY,0,0,Friday
4230931,2019,10,25,7,30,MANHATTAN,40.71995,-74.00859,HUDSON STREET,0,0,Friday
4229106,2019,10,25,7,15,MANHATTAN,40.73381,-73.98072,1 AVENUE,1,0,Friday
4229187,2019,10,25,8,45,MANHATTAN,40.764896,-73.97256,5 AVENUE,0,0,Friday
4230643,2019,10,25,23,45,MANHATTAN,40.730133,-73.98949,3 AVENUE,0,0,Friday
4235565,2019,10,25,9,30,MANHATTAN,40.747894,-73.989174,AVENUE OF THE AMERICAS,0,0,Friday
4229369,2019,10,25,6,45,MANHATTAN,40.804676,-73.93223,2 AVENUE,0,0,Friday
4229377,2019,10,25,6,15,MANHATTAN,40.8037,-73.93582,3 AVENUE,0,0,Friday
4231266,2019,10,25,11,45,MANHATTAN,40.756653,-73.97858,5 AVENUE,0,0,Friday
4229162,2019,10,25,2,45,MANHATTAN,40.836605,-73.93931,AMSTERDAM AVENUE,0,0,Friday
4230926,2019,10,26,23,30,MANHATTAN,40.714928,-74.00795,CHURCH STREET,0,0,Saturday
4230420,2019,10,26,0,0,MANHATTAN,40.726185,-73.98943,2 AVENUE,1,0,Saturday
4229825,2019,10,26,0,0,MANHATTAN,40.804066,-73.93267,2 AVENUE,0,0,Saturday
4231312,2019,10,26,0,0,MANHATTAN,40.76311,-73.962524,2 AVENUE,0,0,Saturday
4230075,2019,10,26,20,45,MANHATTAN,40.74775,-73.98086,PARK AVENUE,1,0,Saturday
4230297,2019,10,26,20,30,BROOKLYN,40.68251,-73.976326,FLATBUSH AVENUE,0,0,Saturday
4230428,2019,10,26,21,30,MANHATTAN,40.724583,-73.98751,1 AVENUE,1,0,Saturday
4231020,2019,10,26,19,45,MANHATTAN,40.830845,-73.947235,BROADWAY,0,0,Saturday
4231923,2019,10,26,17,15,MANHATTAN,40.759163,-73.988396,8 AVENUE,0,0,Saturday
4230162,2019,10,26,4,15,MANHATTAN,40.74753,-73.98831,BROADWAY,0,0,Saturday
4231602,2019,10,26,3,30,BROOKLYN,40.696198,-73.98869,TILLARY STREET,0,0,Saturday
4230584,2019,10,26,22,30,MANHATTAN,40.764107,-73.96682,LEXINGTON AVENUE,0,0,Saturday
4229695,2019,10,26,18,15,MANHATTAN,40.752693,-73.97305,3 AVENUE,0,0,Saturday
4229633,2019,10,26,12,30,MANHATTAN,40.702408,-74.01283,STATE STREET,0,0,Saturday
4230102,2019,10,26,12,15,MANHATTAN,40.762966,-73.9819,7 AVENUE,0,0,Saturday
4229968,2019,10,26,12,45,MANHATTAN,40.784534,-73.9736,COLUMBUS AVENUE,0,0,Saturday
4230350,2019,10,27,11,45,MANHATTAN,40.796,-73.93542,1 AVENUE,0,0,Sunday
4230591,2019,10,27,13,15,MANHATTAN,40.770752,-73.95695,2 AVENUE,0,0,Sunday
4269818,2019,10,27,7,30,MANHATTAN,40.789948,-73.94293,2 AVENUE,0,0,Sunday
4230794,2019,10,27,12,15,MANHATTAN,40.759624,-73.99548,WEST 42 STREET,1,0,Sunday
4231316,2019,10,27,9,30,MANHATTAN,40.762913,-73.96981,PARK AVENUE,0,0,Sunday
4230601,2019,10,27,16,0,MANHATTAN,40.76734,-73.96868,MADISON AVENUE,0,0,Sunday
4231127,2019,10,27,15,0,MANHATTAN,40.73058,-74.00169,AVENUE OF THE AMERICAS,0,0,Sunday
4231145,2019,10,27,14,30,MANHATTAN,40.73059,-73.99242,BROADWAY,0,0,Sunday
4230351,2019,10,27,14,30,MANHATTAN,40.804382,-73.93954,PARK AVENUE,0,0,Sunday
4231265,2019,10,28,20,30,BROOKLYN,40.681835,-73.97584,FLATBUSH AVENUE,0,0,Monday
4231128,2019,10,28,10,15,MANHATTAN,40.73539,-73.99828,AVENUE OF THE AMERICAS,0,0,Monday
4235166,2019,10,28,11,45,MANHATTAN,40.782055,-73.95373,LEXINGTON AVENUE,0,0,Monday
4230985,2019,10,28,11,15,MANHATTAN,40.74639,-73.977646,3 AVENUE,0,0,Monday
4231351,2019,10,28,11,45,MANHATTAN,40.77622,-73.97596,CENTRAL PARK WEST,0,0,Monday
4231085,2019,10,28,22,0,MANHATTAN,40.74701,-73.977196,3 AVENUE,0,0,Monday
4231475,2019,10,28,22,30,MANHATTAN,40.850166,-73.93576,BROADWAY,0,0,Monday
4231331,2019,10,28,15,15,MANHATTAN,40.765545,-73.95471,YORK AVENUE,0,0,Monday
4230505,2019,10,28,3,0,MANHATTAN,40.75533,-73.99119,8 AVENUE,1,0,Monday
4230602,2019,10,28,5,45,MANHATTAN,40.778805,-73.947975,1 AVENUE,0,0,Monday
4231268,2019,10,28,9,15,MANHATTAN,40.759205,-73.98464,7 AVENUE,0,0,Monday
4231320,2019,10,28,9,30,MANHATTAN,40.7756,-73.956345,3 AVENUE,0,0,Monday
4231329,2019,10,28,9,30,MANHATTAN,40.761173,-73.95789,YORK AVENUE,0,0,Monday
4231350,2019,10,28,12,15,MANHATTAN,40.781757,-73.983055,WEST END AVENUE,0,0,Monday
4231940,2019,10,29,21,0,MANHATTAN,40.74468,-73.987305,5 AVENUE,1,0,Tuesday
4232089,2019,10,29,21,45,MANHATTAN,40.738503,-73.991806,5 AVENUE,0,0,Tuesday
4232658,2019,10,29,19,0,MANHATTAN,40.73978,-73.97952,2 AVENUE,0,0,Tuesday
4232004,2019,10,29,19,30,BROOKLYN,40.682186,-73.86982,ATLANTIC AVENUE,0,0,Tuesday
4235645,2019,10,29,10,45,MANHATTAN,40.781193,-73.97975,AMSTERDAM AVENUE,0,0,Tuesday
4231954,2019,10,29,16,15,MANHATTAN,40.73696,-73.98451,3 AVENUE,0,0,Tuesday
4231669,2019,10,29,13,0,MANHATTAN,40.77622,-73.97596,CENTRAL PARK WEST,0,0,Tuesday
4232724,2019,10,29,13,45,BROOKLYN,40.701527,-73.986755,JAY STREET,0,0,Tuesday
4232425,2019,10,29,18,0,MANHATTAN,40.775642,-73.960526,PARK AVENUE,0,0,Tuesday
4232244,2019,10,29,9,30,MANHATTAN,40.805737,-73.94065,MADISON AVENUE,1,0,Tuesday
4231260,2019,10,29,0,30,MANHATTAN,40.762913,-73.96981,PARK AVENUE,0,0,Tuesday
4231483,2019,10,29,11,0,MANHATTAN,40.822834,-73.941925,8 AVENUE,3,0,Tuesday
4232967,2019,10,29,20,0,MANHATTAN,40.7606,-73.96434,2 AVENUE,1,0,Tuesday
4231912,2019,10,29,20,45,MANHATTAN,40.787224,-73.95417,MADISON AVENUE,1,0,Tuesday
4231996,2019,10,29,20,30,BROOKLYN,40.67239,-73.87463,FOUNTAIN AVENUE,0,0,Tuesday
4232424,2019,10,30,7,45,MANHATTAN,40.762737,-73.9597,1 AVENUE,0,0,Wednesday
4233636,2019,10,30,7,45,MANHATTAN,40.788994,-73.94656,3 AVENUE,0,0,Wednesday
4232428,2019,10,30,7,45,MANHATTAN,40.766167,-73.954254,YORK AVENUE,0,0,Wednesday
4232429,2019,10,30,9,30,MANHATTAN,40.762486,-73.96298,2 AVENUE,0,0,Wednesday
4232426,2019,10,30,22,15,MANHATTAN,40.75991,-73.95882,YORK AVENUE,0,0,Wednesday
4232885,2019,10,30,22,30,BROOKLYN,40.677624,-73.93308,ATLANTIC AVENUE,0,0,Wednesday
4232552,2019,10,30,13,30,MANHATTAN,40.746002,-73.99427,7 AVENUE,0,0,Wednesday
4232515,2019,10,30,13,45,BROOKLYN,40.67911,-73.880615,ATLANTIC AVENUE,1,0,Wednesday
4236128,2019,10,30,8,0,MANHATTAN,40.79465,-73.971794,BROADWAY,0,0,Wednesday
4232247,2019,10,30,12,15,MANHATTAN,40.802486,-73.9309,1 AVENUE,0,0,Wednesday
4234737,2019,10,30,19,15,MANHATTAN,40.775642,-73.960526,PARK AVENUE,0,0,Wednesday
4233910,2019,10,30,19,0,BROOKLYN,40.634506,-73.949455,FLATBUSH AVENUE,1,0,Wednesday
4232612,2019,10,30,10,15,MANHATTAN,40.798306,-73.93683,2 AVENUE,0,0,Wednesday
4232576,2019,10,30,23,45,MANHATTAN,40.85664,-73.9247,AMSTERDAM AVENUE,2,0,Wednesday
4232347,2019,10,30,20,30,MANHATTAN,40.754875,-73.96853,2 AVENUE,0,0,Wednesday
4232348,2019,10,30,21,45,MANHATTAN,40.748825,-73.96984,1 AVENUE,0,0,Wednesday
