Y,M,D,HH,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover_low (%),windspeed_10m (km/h),winddirection_10m (°)
2019,9,9,8,19.0,0.0,0.0,10.0,11.5,44.0
2019,9,9,13,19.0,0.0,0.0,21.0,8.9,47.0
2019,9,9,19,23.2,0.1,0.1,32.0,7.6,93.0
2019,9,9,10,18.2,0.0,0.0,5.0,11.1,29.0
2019,9,9,2,21.6,0.0,0.0,8.0,3.9,56.0
2019,9,10,17,22.9,0.1,0.1,44.0,8.9,166.0
2019,9,10,23,23.4,0.0,0.0,2.0,12.1,163.0
2019,9,10,9,18.6,0.0,0.0,20.0,3.2,63.0
2019,9,10,21,24.3,0.0,0.0,22.0,11.2,180.0
2019,9,11,13,21.7,0.0,0.0,43.0,18.4,230.0
2019,9,11,21,28.7,0.0,0.0,19.0,7.5,253.0
2019,9,11,9,20.8,0.0,0.0,7.0,13.8,219.0
2019,9,11,16,25.7,0.0,0.0,94.0,15.8,253.0
2019,9,12,0,26.5,0.0,0.0,0.0,7.8,214.0
2019,9,12,16,25.1,0.0,0.0,35.0,10.9,34.0
2019,9,12,9,23.4,0.0,0.0,6.0,5.6,297.0
2019,9,13,7,16.8,0.0,0.0,21.0,14.7,54.0
2019,9,13,22,19.6,0.0,0.0,49.0,14.7,126.0
2019,9,13,17,20.3,0.0,0.0,78.0,17.8,104.0
2019,9,13,18,20.4,0.0,0.0,86.0,17.9,112.0
2019,9,13,23,19.1,0.0,0.0,19.0,12.9,126.0
2019,9,13,8,16.2,0.0,0.0,10.0,14.6,52.0
2019,9,14,22,22.8,0.0,0.0,93.0,9.4,180.0
2019,9,14,23,22.7,0.0,0.0,90.0,8.8,189.0
2019,9,14,2,17.6,0.0,0.0,51.0,13.2,133.0
2019,9,16,13,20.9,0.0,0.0,1.0,4.8,13.0
2019,9,16,23,22.0,0.0,0.0,19.0,2.3,141.0
2019,9,16,19,23.6,0.0,0.0,43.0,3.0,14.0
2019,9,16,19,23.6,0.0,0.0,43.0,3.0,14.0
2019,9,16,15,22.7,0.0,0.0,5.0,6.3,13.0
2019,9,17,7,18.4,0.0,0.0,50.0,10.7,20.0
2019,9,17,8,17.7,0.0,0.0,37.0,11.0,19.0
2019,9,17,8,17.7,0.0,0.0,37.0,11.0,19.0
2019,9,17,20,23.8,0.0,0.0,0.0,12.3,7.0
2019,9,18,8,15.8,0.0,0.0,7.0,6.4,27.0
2019,9,20,8,12.7,0.0,0.0,0.0,9.6,250.0
2019,9,20,18,23.2,0.0,0.0,0.0,10.7,284.0
2019,9,20,20,24.2,0.0,0.0,0.0,9.8,276.0
2019,9,20,7,13.1,0.0,0.0,0.0,8.2,241.0
2019,9,21,16,24.6,0.0,0.0,0.0,1.1,18.0
2019,9,21,16,24.6,0.0,0.0,0.0,1.1,18.0
2019,9,21,18,27.2,0.0,0.0,0.0,2.1,211.0
2019,9,21,18,27.2,0.0,0.0,0.0,2.1,211.0
2019,9,21,18,27.2,0.0,0.0,0.0,2.1,211.0
2019,9,21,14,19.9,0.0,0.0,0.0,4.5,331.0
2019,9,21,12,16.0,0.0,0.0,0.0,6.6,292.0
2019,9,21,12,16.0,0.0,0.0,0.0,6.6,292.0
2019,9,21,19,26.9,0.0,0.0,0.0,3.1,216.0
2019,9,21,22,23.9,0.0,0.0,0.0,5.2,155.0
2019,9,21,13,17.7,0.0,0.0,0.0,4.3,312.0
2019,9,21,13,17.7,0.0,0.0,0.0,4.3,312.0
2019,9,21,13,17.7,0.0,0.0,0.0,4.3,312.0
2019,9,21,13,17.7,0.0,0.0,0.0,4.3,312.0
2019,9,21,21,25.0,0.0,0.0,0.0,3.0,166.0
2019,9,21,17,26.7,0.0,0.0,0.0,0.7,180.0
2019,9,21,15,22.0,0.0,0.0,0.0,3.6,360.0
2019,9,21,0,20.9,0.0,0.0,0.0,7.8,248.0
2019,9,21,0,20.9,0.0,0.0,0.0,7.8,248.0
2019,9,21,0,20.9,0.0,0.0,0.0,7.8,248.0
2019,9,21,8,16.4,0.0,0.0,0.0,9.4,268.0
2019,9,21,20,24.9,0.0,0.0,0.0,3.4,198.0
2019,9,21,23,23.5,0.0,0.0,0.0,6.4,164.0
2019,9,21,9,16.0,0.0,0.0,0.0,9.7,266.0
2019,9,21,9,16.0,0.0,0.0,0.0,9.7,266.0
2019,9,21,9,16.0,0.0,0.0,0.0,9.7,266.0
2019,9,22,4,18.9,0.0,0.0,0.0,7.9,227.0
2019,9,22,14,20.4,0.0,0.0,1.0,5.2,192.0
2019,9,22,14,20.4,0.0,0.0,1.0,5.2,192.0
2019,9,22,23,25.2,0.0,0.0,3.0,11.3,173.0
2019,9,22,23,25.2,0.0,0.0,3.0,11.3,173.0
2019,9,22,0,21.5,0.0,0.0,0.0,7.4,166.0
2019,9,22,0,21.5,0.0,0.0,0.0,7.4,166.0
2019,9,22,15,23.7,0.0,0.0,3.0,8.1,193.0
2019,9,22,3,19.0,0.0,0.0,0.0,7.1,225.0
2019,9,22,16,25.2,0.0,0.0,8.0,10.6,198.0
2019,9,22,12,16.9,0.0,0.0,0.0,3.6,264.0
2019,9,22,12,16.9,0.0,0.0,0.0,3.6,264.0
2019,9,22,10,16.6,0.0,0.0,0.0,5.2,245.0
2019,9,22,18,27.7,0.0,0.0,10.0,10.8,201.0
2019,9,22,18,27.7,0.0,0.0,10.0,10.8,201.0
2019,9,22,18,27.7,0.0,0.0,10.0,10.8,201.0
2019,9,22,20,28.2,0.0,0.0,0.0,13.0,177.0
2019,9,22,20,28.2,0.0,0.0,0.0,13.0,177.0
2019,9,22,20,28.2,0.0,0.0,0.0,13.0,177.0
2019,9,22,19,28.1,0.0,0.0,0.0,11.0,191.0
2019,9,22,19,28.1,0.0,0.0,0.0,11.0,191.0
2019,9,22,17,26.5,0.0,0.0,16.0,11.3,202.0
2019,9,22,17,26.5,0.0,0.0,16.0,11.3,202.0
2019,9,22,8,17.5,0.0,0.0,0.0,8.2,255.0
2019,9,22,5,18.2,0.0,0.0,0.0,8.4,223.0
2019,9,22,2,20.0,0.0,0.0,0.0,6.9,208.0
2019,9,22,22,26.3,0.0,0.0,5.0,11.3,171.0
2019,9,22,22,26.3,0.0,0.0,5.0,11.3,171.0
2019,9,22,1,20.6,0.0,0.0,0.0,6.5,186.0
2019,9,22,1,20.6,0.0,0.0,0.0,6.5,186.0
2019,9,22,1,20.6,0.0,0.0,0.0,6.5,186.0
2019,9,22,1,20.6,0.0,0.0,0.0,6.5,186.0
2019,9,23,19,30.4,0.0,0.0,0.0,16.6,222.0
2019,9,23,19,30.4,0.0,0.0,0.0,16.6,222.0
2019,9,23,8,21.5,0.0,0.0,0.0,12.6,217.0
2019,9,23,8,21.5,0.0,0.0,0.0,12.6,217.0
2019,9,23,8,21.5,0.0,0.0,0.0,12.6,217.0
2019,9,23,8,21.5,0.0,0.0,0.0,12.6,217.0
2019,9,23,9,21.3,0.0,0.0,0.0,12.3,218.0
2019,9,23,9,21.3,0.0,0.0,0.0,12.3,218.0
2019,9,23,11,20.6,0.0,0.0,0.0,8.9,212.0
2019,9,23,13,21.9,0.0,0.0,0.0,11.5,229.0
2019,9,23,13,21.9,0.0,0.0,0.0,11.5,229.0
2019,9,23,14,23.1,0.0,0.0,0.0,12.0,231.0
2019,9,23,14,23.1,0.0,0.0,0.0,12.0,231.0
2019,9,23,10,20.8,0.0,0.0,0.0,7.7,208.0
2019,9,23,10,20.8,0.0,0.0,0.0,7.7,208.0
2019,9,23,20,30.6,0.0,0.0,1.0,16.1,214.0
2019,9,23,20,30.6,0.0,0.0,1.0,16.1,214.0
2019,9,23,6,22.2,0.0,0.0,0.0,12.4,216.0
2019,9,23,6,22.2,0.0,0.0,0.0,12.4,216.0
2019,9,23,6,22.2,0.0,0.0,0.0,12.4,216.0
2019,9,23,12,21.2,0.0,0.0,0.0,9.8,216.0
2019,9,23,12,21.2,0.0,0.0,0.0,9.8,216.0
2019,9,23,12,21.2,0.0,0.0,0.0,9.8,216.0
2019,9,23,12,21.2,0.0,0.0,0.0,9.8,216.0
2019,9,23,21,29.9,0.0,0.0,0.0,14.8,209.0
2019,9,23,7,21.9,0.0,0.0,0.0,12.6,217.0
2019,9,23,7,21.9,0.0,0.0,0.0,12.6,217.0
2019,9,23,7,21.9,0.0,0.0,0.0,12.6,217.0
2019,9,23,15,25.6,0.0,0.0,0.0,11.5,226.0
2019,9,23,15,25.6,0.0,0.0,0.0,11.5,226.0
2019,9,23,18,29.5,0.0,0.0,0.0,14.3,221.0
2019,9,23,18,29.5,0.0,0.0,0.0,14.3,221.0
2019,9,23,18,29.5,0.0,0.0,0.0,14.3,221.0
2019,9,23,16,26.7,0.0,0.0,0.0,11.5,224.0
2019,9,23,16,26.7,0.0,0.0,0.0,11.5,224.0
2019,9,23,17,28.2,0.0,0.0,0.0,12.4,216.0
2019,9,23,17,28.2,0.0,0.0,0.0,12.4,216.0
2019,9,23,17,28.2,0.0,0.0,0.0,12.4,216.0
2019,9,23,23,27.1,0.4,0.4,1.0,12.8,202.0
2019,9,24,23,21.7,0.0,0.0,0.0,12.4,324.0
2019,9,24,23,21.7,0.0,0.0,0.0,12.4,324.0
2019,9,24,8,20.3,0.0,0.0,0.0,12.3,273.0
2019,9,24,8,20.3,0.0,0.0,0.0,12.3,273.0
2019,9,24,22,22.6,0.0,0.0,1.0,13.8,319.0
2019,9,24,9,19.5,0.0,0.0,0.0,12.1,282.0
2019,9,24,9,19.5,0.0,0.0,0.0,12.1,282.0
2019,9,24,9,19.5,0.0,0.0,0.0,12.1,282.0
2019,9,24,16,22.5,0.0,0.0,81.0,16.6,294.0
2019,9,24,16,22.5,0.0,0.0,81.0,16.6,294.0
2019,9,24,16,22.5,0.0,0.0,81.0,16.6,294.0
2019,9,24,16,22.5,0.0,0.0,81.0,16.6,294.0
2019,9,24,14,21.0,0.0,0.0,5.0,13.3,289.0
2019,9,24,14,21.0,0.0,0.0,5.0,13.3,289.0
2019,9,24,14,21.0,0.0,0.0,5.0,13.3,289.0
2019,9,24,14,21.0,0.0,0.0,5.0,13.3,289.0
2019,9,24,7,21.0,0.0,0.0,3.0,11.2,249.0
2019,9,24,21,23.6,0.0,0.0,1.0,14.8,309.0
2019,9,24,21,23.6,0.0,0.0,1.0,14.8,309.0
2019,9,24,2,25.9,0.0,0.0,0.0,12.4,260.0
2019,9,24,11,18.1,0.0,0.0,0.0,9.0,275.0
2019,9,24,11,18.1,0.0,0.0,0.0,9.0,275.0
2019,9,24,20,24.0,0.0,0.0,1.0,16.6,304.0
2019,9,24,20,24.0,0.0,0.0,1.0,16.6,304.0
2019,9,24,6,21.7,0.0,0.0,0.0,10.2,238.0
2019,9,24,17,23.0,0.0,0.0,99.0,16.6,292.0
2019,9,24,18,23.3,0.0,0.0,97.0,16.4,296.0
2019,9,24,18,23.3,0.0,0.0,97.0,16.4,296.0
2019,9,24,10,18.3,0.0,0.0,0.0,10.1,287.0
2019,9,24,10,18.3,0.0,0.0,0.0,10.1,287.0
2019,9,24,10,18.3,0.0,0.0,0.0,10.1,287.0
2019,9,24,10,18.3,0.0,0.0,0.0,10.1,287.0
2019,9,25,8,16.0,0.0,0.0,0.0,8.0,297.0
2019,9,25,8,16.0,0.0,0.0,0.0,8.0,297.0
2019,9,25,8,16.0,0.0,0.0,0.0,8.0,297.0
2019,9,25,8,16.0,0.0,0.0,0.0,8.0,297.0
2019,9,25,14,19.0,0.0,0.0,23.0,4.8,283.0
2019,9,25,14,19.0,0.0,0.0,23.0,4.8,283.0
2019,9,25,9,15.5,0.0,0.0,0.0,8.1,302.0
2019,9,25,9,15.5,0.0,0.0,0.0,8.1,302.0
2019,9,25,17,23.1,0.0,0.0,46.0,10.0,291.0
2019,9,25,17,23.1,0.0,0.0,46.0,10.0,291.0
2019,9,25,17,23.1,0.0,0.0,46.0,10.0,291.0
2019,9,25,23,22.7,0.0,0.0,0.0,6.6,189.0
2019,9,25,18,23.7,0.0,0.0,0.0,9.3,286.0
2019,9,25,19,24.0,0.0,0.0,0.0,8.7,275.0
2019,9,25,19,24.0,0.0,0.0,0.0,8.7,275.0
2019,9,25,19,24.0,0.0,0.0,0.0,8.7,275.0
2019,9,25,19,24.0,0.0,0.0,0.0,8.7,275.0
2019,9,25,19,24.0,0.0,0.0,0.0,8.7,275.0
2019,9,25,6,16.9,0.0,0.0,0.0,6.9,298.0
2019,9,25,10,14.4,0.0,0.0,13.0,6.1,310.0
2019,9,25,10,14.4,0.0,0.0,13.0,6.1,310.0
2019,9,25,10,14.4,0.0,0.0,13.0,6.1,310.0
2019,9,25,10,14.4,0.0,0.0,13.0,6.1,310.0
2019,9,25,10,14.4,0.0,0.0,13.0,6.1,310.0
2019,9,25,10,14.4,0.0,0.0,13.0,6.1,310.0
2019,9,25,10,14.4,0.0,0.0,13.0,6.1,310.0
2019,9,25,16,22.3,0.0,0.0,87.0,9.8,294.0
2019,9,25,16,22.3,0.0,0.0,87.0,9.8,294.0
2019,9,25,21,23.9,0.0,0.0,0.0,6.7,254.0
2019,9,25,21,23.9,0.0,0.0,0.0,6.7,254.0
2019,9,25,13,16.9,0.0,0.0,3.0,5.4,290.0
2019,9,25,0,20.3,0.0,0.0,0.0,11.8,329.0
2019,9,25,0,20.3,0.0,0.0,0.0,11.8,329.0
2019,9,25,7,16.4,0.0,0.0,0.0,6.9,298.0
2019,9,25,7,16.4,0.0,0.0,0.0,6.9,298.0
2019,9,25,7,16.4,0.0,0.0,0.0,6.9,298.0
2019,9,25,7,16.4,0.0,0.0,0.0,6.9,298.0
2019,9,25,7,16.4,0.0,0.0,0.0,6.9,298.0
2019,9,25,20,24.2,0.0,0.0,0.0,8.3,270.0
2019,9,25,20,24.2,0.0,0.0,0.0,8.3,270.0
2019,9,25,11,14.5,0.0,0.0,18.0,5.6,297.0
2019,9,25,5,17.3,0.0,0.0,0.0,6.3,294.0
2019,9,25,5,17.3,0.0,0.0,0.0,6.3,294.0
2019,9,26,16,23.9,0.0,0.0,0.0,12.8,190.0
2019,9,26,16,23.9,0.0,0.0,0.0,12.8,190.0
2019,9,26,16,23.9,0.0,0.0,0.0,12.8,190.0
2019,9,26,16,23.9,0.0,0.0,0.0,12.8,190.0
2019,9,26,16,23.9,0.0,0.0,0.0,12.8,190.0
2019,9,26,13,18.3,0.0,0.0,0.0,8.3,214.0
2019,9,26,13,18.3,0.0,0.0,0.0,8.3,214.0
2019,9,26,7,17.3,0.0,0.0,0.0,9.7,228.0
2019,9,26,7,17.3,0.0,0.0,0.0,9.7,228.0
2019,9,26,7,17.3,0.0,0.0,0.0,9.7,228.0
2019,9,26,9,16.7,0.0,0.0,0.0,7.9,231.0
2019,9,26,9,16.7,0.0,0.0,0.0,7.9,231.0
2019,9,26,9,16.7,0.0,0.0,0.0,7.9,231.0
2019,9,26,9,16.7,0.0,0.0,0.0,7.9,231.0
2019,9,26,9,16.7,0.0,0.0,0.0,7.9,231.0
2019,9,26,11,15.0,0.0,0.0,0.0,10.7,225.0
2019,9,26,11,15.0,0.0,0.0,0.0,10.7,225.0
2019,9,26,11,15.0,0.0,0.0,0.0,10.7,225.0
2019,9,26,17,25.1,0.0,0.0,3.0,13.2,209.0
2019,9,26,17,25.1,0.0,0.0,3.0,13.2,209.0
2019,9,26,17,25.1,0.0,0.0,3.0,13.2,209.0
2019,9,26,17,25.1,0.0,0.0,3.0,13.2,209.0
2019,9,26,17,25.1,0.0,0.0,3.0,13.2,209.0
2019,9,26,17,25.1,0.0,0.0,3.0,13.2,209.0
2019,9,26,17,25.1,0.0,0.0,3.0,13.2,209.0
2019,9,26,17,25.1,0.0,0.0,3.0,13.2,209.0
2019,9,26,17,25.1,0.0,0.0,3.0,13.2,209.0
2019,9,26,12,16.3,0.0,0.0,0.0,8.9,223.0
2019,9,26,12,16.3,0.0,0.0,0.0,8.9,223.0
2019,9,26,14,20.7,0.0,0.0,0.0,8.9,207.0
2019,9,26,14,20.7,0.0,0.0,0.0,8.9,207.0
2019,9,26,14,20.7,0.0,0.0,0.0,8.9,207.0
2019,9,26,14,20.7,0.0,0.0,0.0,8.9,207.0
2019,9,26,14,20.7,0.0,0.0,0.0,8.9,207.0
2019,9,26,14,20.7,0.0,0.0,0.0,8.9,207.0
2019,9,26,8,17.0,0.0,0.0,0.0,9.2,231.0
2019,9,26,8,17.0,0.0,0.0,0.0,9.2,231.0
2019,9,26,8,17.0,0.0,0.0,0.0,9.2,231.0
2019,9,26,18,25.1,0.0,0.0,19.0,12.6,233.0
2019,9,26,20,23.6,0.0,0.0,5.0,16.8,317.0
2019,9,26,20,23.6,0.0,0.0,5.0,16.8,317.0
2019,9,26,20,23.6,0.0,0.0,5.0,16.8,317.0
2019,9,26,10,14.9,0.0,0.0,0.0,10.0,229.0
2019,9,26,21,22.7,0.0,0.0,10.0,15.4,323.0
2019,9,26,21,22.7,0.0,0.0,10.0,15.4,323.0
2019,9,26,15,22.9,0.0,0.0,0.0,11.6,187.0
2019,9,26,15,22.9,0.0,0.0,0.0,11.6,187.0
2019,9,26,15,22.9,0.0,0.0,0.0,11.6,187.0
2019,9,26,19,25.0,0.0,0.0,12.0,12.4,280.0
2019,9,26,22,19.7,0.0,0.0,24.0,8.7,336.0
2019,9,26,22,19.7,0.0,0.0,24.0,8.7,336.0
2019,9,27,0,18.6,0.0,0.0,0.0,6.4,322.0
2019,9,27,0,18.6,0.0,0.0,0.0,6.4,322.0
2019,9,27,10,15.1,0.0,0.0,0.0,4.4,325.0
2019,9,27,10,15.1,0.0,0.0,0.0,4.4,325.0
2019,9,27,8,16.5,0.0,0.0,0.0,5.9,322.0
2019,9,27,19,22.7,0.0,0.0,0.0,7.6,199.0
2019,9,27,14,18.2,0.0,0.0,0.0,3.3,13.0
2019,9,27,16,20.9,0.0,0.0,0.0,1.8,233.0
2019,9,27,16,20.9,0.0,0.0,0.0,1.8,233.0
2019,9,27,16,20.9,0.0,0.0,0.0,1.8,233.0
2019,9,27,16,20.9,0.0,0.0,0.0,1.8,233.0
2019,9,27,16,20.9,0.0,0.0,0.0,1.8,233.0
2019,9,27,18,22.2,0.0,0.0,0.0,6.6,209.0
2019,9,27,18,22.2,0.0,0.0,0.0,6.6,209.0
2019,9,27,18,22.2,0.0,0.0,0.0,6.6,209.0
2019,9,27,18,22.2,0.0,0.0,0.0,6.6,209.0
2019,9,27,15,20.5,0.0,0.0,0.0,1.0,45.0
2019,9,27,15,20.5,0.0,0.0,0.0,1.0,45.0
2019,9,27,15,20.5,0.0,0.0,0.0,1.0,45.0
2019,9,27,15,20.5,0.0,0.0,0.0,1.0,45.0
2019,9,27,21,22.8,0.0,0.0,0.0,10.2,170.0
2019,9,27,21,22.8,0.0,0.0,0.0,10.2,170.0
2019,9,27,21,22.8,0.0,0.0,0.0,10.2,170.0
2019,9,27,7,16.8,0.0,0.0,0.0,5.9,317.0
2019,9,27,5,16.9,0.0,0.0,0.0,6.7,324.0
2019,9,27,13,16.6,0.0,0.0,0.0,4.7,337.0
2019,9,27,13,16.6,0.0,0.0,0.0,4.7,337.0
2019,9,27,13,16.6,0.0,0.0,0.0,4.7,337.0
2019,9,27,12,15.0,0.0,0.0,0.0,5.6,320.0
2019,9,27,12,15.0,0.0,0.0,0.0,5.6,320.0
2019,9,27,12,15.0,0.0,0.0,0.0,5.6,320.0
2019,9,27,17,21.6,0.0,0.0,2.0,4.4,215.0
2019,9,27,17,21.6,0.0,0.0,2.0,4.4,215.0
2019,9,27,20,23.0,0.0,0.0,0.0,8.8,189.0
2019,9,27,22,21.3,0.0,0.0,0.0,11.0,161.0
2019,9,27,11,13.5,0.0,0.0,0.0,4.8,312.0
2019,9,27,6,16.9,0.0,0.0,0.0,5.6,315.0
2019,9,28,20,25.7,0.0,0.0,97.0,11.5,194.0
2019,9,28,16,24.1,0.0,0.0,100.0,13.8,208.0
2019,9,28,16,24.1,0.0,0.0,100.0,13.8,208.0
2019,9,28,12,17.4,0.0,0.0,1.0,7.5,215.0
2019,9,28,12,17.4,0.0,0.0,1.0,7.5,215.0
2019,9,28,12,17.4,0.0,0.0,1.0,7.5,215.0
2019,9,28,1,18.2,0.0,0.0,0.0,10.9,172.0
2019,9,28,1,18.2,0.0,0.0,0.0,10.9,172.0
2019,9,28,10,16.8,0.0,0.0,2.0,6.4,218.0
2019,9,28,17,25.3,0.0,0.0,98.0,12.4,206.0
2019,9,28,17,25.3,0.0,0.0,98.0,12.4,206.0
2019,9,28,9,17.3,0.0,0.0,4.0,9.5,205.0
2019,9,28,9,17.3,0.0,0.0,4.0,9.5,205.0
2019,9,28,9,17.3,0.0,0.0,4.0,9.5,205.0
2019,9,28,9,17.3,0.0,0.0,4.0,9.5,205.0
2019,9,28,9,17.3,0.0,0.0,4.0,9.5,205.0
2019,9,28,15,23.0,0.0,0.0,99.0,13.6,202.0
2019,9,28,15,23.0,0.0,0.0,99.0,13.6,202.0
2019,9,28,15,23.0,0.0,0.0,99.0,13.6,202.0
2019,9,28,15,23.0,0.0,0.0,99.0,13.6,202.0
2019,9,28,13,18.9,0.0,0.0,31.0,11.4,208.0
2019,9,28,13,18.9,0.0,0.0,31.0,11.4,208.0
2019,9,28,13,18.9,0.0,0.0,31.0,11.4,208.0
2019,9,28,21,25.3,0.0,0.0,98.0,9.8,172.0
2019,9,28,21,25.3,0.0,0.0,98.0,9.8,172.0
2019,9,28,21,25.3,0.0,0.0,98.0,9.8,172.0
2019,9,28,14,20.5,0.0,0.0,60.0,12.0,201.0
2019,9,28,14,20.5,0.0,0.0,60.0,12.0,201.0
2019,9,28,18,25.7,0.0,0.0,96.0,12.8,202.0
2019,9,28,18,25.7,0.0,0.0,96.0,12.8,202.0
2019,9,28,18,25.7,0.0,0.0,96.0,12.8,202.0
2019,9,28,8,17.3,0.0,0.0,6.0,11.4,198.0
2019,9,28,11,16.7,0.0,0.0,1.0,7.7,217.0
2019,9,28,11,16.7,0.0,0.0,1.0,7.7,217.0
2019,9,28,23,24.4,0.0,0.0,63.0,7.9,180.0
2019,9,28,23,24.4,0.0,0.0,63.0,7.9,180.0
2019,9,28,23,24.4,0.0,0.0,63.0,7.9,180.0
2019,9,29,15,23.4,0.0,0.0,27.0,15.5,18.0
2019,9,29,15,23.4,0.0,0.0,27.0,15.5,18.0
2019,9,29,0,23.7,0.0,0.0,24.0,8.0,175.0
2019,9,29,8,21.8,0.0,0.0,0.0,11.6,338.0
2019,9,29,8,21.8,0.0,0.0,0.0,11.6,338.0
2019,9,29,8,21.8,0.0,0.0,0.0,11.6,338.0
2019,9,29,8,21.8,0.0,0.0,0.0,11.6,338.0
2019,9,29,18,24.5,0.0,0.0,0.0,11.6,22.0
2019,9,29,18,24.5,0.0,0.0,0.0,11.6,22.0
2019,9,29,18,24.5,0.0,0.0,0.0,11.6,22.0
2019,9,29,20,24.6,0.0,0.0,0.0,12.6,13.0
2019,9,29,13,21.8,0.0,0.0,10.0,14.5,14.0
2019,9,29,13,21.8,0.0,0.0,10.0,14.5,14.0
2019,9,29,14,22.3,0.0,0.0,26.0,15.4,21.0
2019,9,29,14,22.3,0.0,0.0,26.0,15.4,21.0
2019,9,29,14,22.3,0.0,0.0,26.0,15.4,21.0
2019,9,29,12,21.0,0.0,0.0,11.0,11.6,5.0
2019,9,29,12,21.0,0.0,0.0,11.0,11.6,5.0
2019,9,29,11,20.6,0.0,0.0,17.0,9.7,358.0
2019,9,29,22,22.6,0.0,0.0,0.0,9.1,18.0
2019,9,29,17,24.4,0.0,0.0,3.0,12.3,21.0
2019,9,29,7,22.0,0.0,0.0,2.0,9.4,317.0
2019,9,30,14,17.0,0.0,0.0,50.0,11.1,77.0
2019,9,30,8,17.3,0.0,0.0,38.0,10.7,40.0
2019,10,1,15,20.9,0.0,0.0,20.0,14.7,239.0
2019,10,1,17,22.8,0.0,0.0,58.0,14.7,253.0
2019,10,1,10,18.3,0.0,0.0,80.0,6.4,207.0
2019,10,1,8,17.7,0.0,0.0,100.0,7.7,191.0
2019,10,1,8,17.7,0.0,0.0,100.0,7.7,191.0
2019,10,1,20,25.4,0.0,0.0,84.0,15.0,246.0
2019,10,2,18,31.9,0.0,0.0,0.0,17.6,259.0
2019,10,2,18,31.9,0.0,0.0,0.0,17.6,259.0
2019,10,2,18,31.9,0.0,0.0,0.0,17.6,259.0
2019,10,2,22,26.4,0.0,0.0,12.0,6.1,332.0
2019,10,2,20,31.6,0.0,0.0,0.0,18.4,281.0
2019,10,2,8,22.2,0.0,0.0,0.0,15.1,245.0
2019,10,2,8,22.2,0.0,0.0,0.0,15.1,245.0
2019,10,2,14,24.6,0.0,0.0,2.0,10.9,253.0
2019,10,2,6,22.3,0.0,0.0,0.0,16.6,243.0
2019,10,2,16,28.7,0.0,0.0,0.0,13.1,249.0
2019,10,2,16,28.7,0.0,0.0,0.0,13.1,249.0
2019,10,2,19,32.5,0.0,0.0,1.0,16.9,268.0
2019,10,2,7,22.3,0.0,0.0,0.0,15.8,246.0
2019,10,2,17,30.8,0.0,0.0,0.0,16.1,250.0
2019,10,3,8,16.0,0.0,0.0,100.0,17.3,45.0
2019,10,3,3,20.6,0.4,0.4,62.0,16.6,22.0
2019,10,4,11,13.9,0.0,0.0,1.0,15.8,305.0
2019,10,4,11,13.9,0.0,0.0,1.0,15.8,305.0
2019,10,4,7,15.3,0.0,0.0,99.0,9.0,293.0
2019,10,4,4,15.2,1.3,1.3,100.0,3.8,17.0
2019,10,5,21,14.4,0.0,0.0,0.0,10.5,139.0
2019,10,5,21,14.4,0.0,0.0,0.0,10.5,139.0
2019,10,5,21,14.4,0.0,0.0,0.0,10.5,139.0
2019,10,5,16,12.9,0.0,0.0,0.0,7.2,87.0
2019,10,5,16,12.9,0.0,0.0,0.0,7.2,87.0
2019,10,5,16,12.9,0.0,0.0,0.0,7.2,87.0
2019,10,5,0,13.0,0.0,0.0,0.0,11.7,349.0
2019,10,5,0,13.0,0.0,0.0,0.0,11.7,349.0
2019,10,5,11,7.6,0.0,0.0,0.0,13.6,37.0
2019,10,5,11,7.6,0.0,0.0,0.0,13.6,37.0
2019,10,5,11,7.6,0.0,0.0,0.0,13.6,37.0
2019,10,5,11,7.6,0.0,0.0,0.0,13.6,37.0
2019,10,5,11,7.6,0.0,0.0,0.0,13.6,37.0
2019,10,5,11,7.6,0.0,0.0,0.0,13.6,37.0
2019,10,5,11,7.6,0.0,0.0,0.0,13.6,37.0
2019,10,5,17,13.5,0.0,0.0,1.0,7.0,102.0
2019,10,5,17,13.5,0.0,0.0,1.0,7.0,102.0
2019,10,5,17,13.5,0.0,0.0,1.0,7.0,102.0
2019,10,5,10,7.6,0.0,0.0,1.0,14.9,32.0
2019,10,5,10,7.6,0.0,0.0,1.0,14.9,32.0
2019,10,5,10,7.6,0.0,0.0,1.0,14.9,32.0
2019,10,5,6,10.0,0.0,0.0,0.0,16.4,15.0
2019,10,5,6,10.0,0.0,0.0,0.0,16.4,15.0
2019,10,5,23,12.4,0.0,0.0,14.0,10.0,150.0
2019,10,5,23,12.4,0.0,0.0,14.0,10.0,150.0
2019,10,5,14,10.2,0.0,0.0,0.0,10.5,59.0
2019,10,5,14,10.2,0.0,0.0,0.0,10.5,59.0
2019,10,5,14,10.2,0.0,0.0,0.0,10.5,59.0
2019,10,5,14,10.2,0.0,0.0,0.0,10.5,59.0
2019,10,5,14,10.2,0.0,0.0,0.0,10.5,59.0
2019,10,5,4,11.2,0.0,0.0,0.0,16.2,13.0
2019,10,5,9,8.2,0.0,0.0,1.0,15.1,25.0
2019,10,5,9,8.2,0.0,0.0,1.0,15.1,25.0
2019,10,5,9,8.2,0.0,0.0,1.0,15.1,25.0
2019,10,5,9,8.2,0.0,0.0,1.0,15.1,25.0
2019,10,5,15,12.2,0.0,0.0,0.0,8.8,71.0
